wikidata_id,person_id,name,candidate_affiliation_count,best_candidate_affiliation,top_candidate_affiliations,top_supporting_evidence_count,second_supporting_evidence_count,top_candidate_tie_count,available_mapped_evidence_count,total_evidence_fields,top_score_over_total_fields,top_score_over_available_fields,score_formula,available_score_formula
http://www.wikidata.org/entity/Q20076182,Q20076182,Charles-Antoine Chabanon de Maugris,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q201477,Q201477,Nicolas de Zizi,2,France,France,4,3,1,7,8,0.5,0.5714,4 / 8,4 / 7
http://www.wikidata.org/entity/Q2015556,Q2015556,Louise-Élisabeth de Croÿ de Tourzel,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q20203956,Q20203956,Antoine Boirot,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q202386,Q202386,Dominique Dufour de Pradt,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q202555,Q202555,Gabriel Bonnot de Mably,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q202703,Q202703,Nicolas-Louis de Lacaille,4,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q2036986,Q2036986,Germain-François Poullain de Saint-Foix,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q203769,Q203769,Jean-Étienne Montucla,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q203952,Q203952,Antoine de Rivarol,4,,France | French,2,1,2,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q204889,Q204889,Étienne de Jouy,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q20511262,Q20511262,Jacques Chahan de Cirbied,4,French,French,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q20561652,Q20561652,Glaoda Marigo,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2060812,Q2060812,Paul Louis Landois,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q206191,Q206191,Abigail Adams,3,Anglophone,Anglophone,6,1,1,6,8,0.75,1.0,6 / 8,6 / 6
http://www.wikidata.org/entity/Q20640805,Q20640805,Charles-Étienne Bourgevin de Vialart,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q206972,Q206972,Olympe de Gouges,3,France,France,3,2,1,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q2072208,Q2072208,François Guillaume Ducray-Duminil,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q20732007,Q20732007,Antoine Fournier de Tony,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q20747215,Q20747215,Q20747215,4,Greek,Greek,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q207660,Q207660,Claude Joseph Rouget de Lisle,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q2087473,Q2087473,Philippe-Auguste de Sainte-Foy,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2087509,Q2087509,Pierre Hyacinthe Azaïs,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2088636,Q2088636,Andrew Michael Ramsay,3,,British | France | French,2,0,3,6,8,0.25,0.3333,2 / 8,2 / 6
http://www.wikidata.org/entity/Q2091115,Q2091115,Louis-Gabriel Du Buat-Nançay,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q20926525,Q20926525,Jean-Gabriel Dentu,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q2092961,Q2092961,Pierre-Antoine-Joseph du Monchaux,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q2093064,Q2093064,Pierre-Joseph Alary,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q2093251,Q2093251,Pierre Brumoy,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q209901,Q209901,Jacques-René Hébert,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q210962,Q210962,André Grétry,6,France,France,3,2,1,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q21121229,Q21121229,Jean Roubaud,3,,France | French,2,1,2,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q2115832,Q2115832,André-Antoine Ravrio,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q21160838,Q21160838,François-Lambert Bonnefoy de Bouyon,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q212476,Q212476,Pierre Choderlos de Laclos,3,French,French,3,2,1,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q21289562,Q21289562,Nicolas Schencker,2,France,France,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q213163,Q213163,Élisabeth Vigée Le Brun,12,France,France,5,2,1,7,8,0.625,0.7143,5 / 8,5 / 7
http://www.wikidata.org/entity/Q21334405,Q21334405,Simon de Coiffier de Moret,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q21393861,Q21393861,Henri-François Dumolard,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21403359,Q21403359,Pierre-David Lemazurier,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q21406125,Q21406125,A.-M. Lafortelle,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21416437,Q21416437,Pierre Blanchard,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21427580,Q21427580,Hortense-Félicité de Mailly-Nesle,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2144524,Q2144524,Constantin de Renneville,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q21467312,Q21467312,Claire-Marie Mazarelli de Saint-Chamond,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q215025,Q215025,Alexandre de Lameth,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q21511508,Q21511508,Louis-François de Bigault d'Harcourt,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21518173,Q21518173,Léonard Michon,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21522843,Q21522843,François Perrin du Lac,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q21529023,Q21529023,Laurent Guazzesi,3,Italian,Italian,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q21534628,Q21534628,Thomas L'Affichard,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q21535099,Q21535099,François-Antoine Quétant,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21587671,Q21587671,Charles Jacob Guillemain,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q216321,Q216321,Frédéric de Castillon,5,Germany,Germany,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q21634433,Q21634433,René-François Bescher,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21656567,Q21656567,Bernard-François Fonvielle,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q21657595,Q21657595,Q21657595,3,Dutch,Dutch,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21658056,Q21658056,Alexandre-Joseph Le Roy de Bacre,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21658179,Q21658179,Catherine-Joseph-Ferdinand Girard de Propiac,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q216958,Q216958,Joseph Fouché,5,France,France,3,2,1,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q21708284,Q21708284,Esprit-Jean de Rome d'Ardène,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q21832743,Q21832743,Bonfiglio Guelfucci,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q218342,Q218342,Giuseppe Gorani,6,,France | Italian,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q21851445,Q21851445,Louis Marie de Sainte-Marie,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q218747,Q218747,Honoré-Gabriel Riqueti de Mirabeau,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q21936814,Q21936814,Charles de Longchamps,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q219622,Q219622,Louis-Élisabeth de La Vergne de Tressan,3,,France | French,3,1,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q21993508,Q21993508,Jean-Marie le Lay,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q221303,Q221303,Anne Robert Jacques Turgot,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q22209694,Q22209694,François Bernard-Valville,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q22248860,Q22248860,Ruffin Castus Massa,2,France,France,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2227888,Q2227888,Sauveur-François Morand,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2263877,Q2263877,Alexandre Hangerli,5,Russian,Russian,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q22670,Q22670,Friedrich Schiller,3,German,German,6,3,1,6,8,0.75,1.0,6 / 8,6 / 6
http://www.wikidata.org/entity/Q2279426,Q2279426,Charles de Lacretelle,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q229264,Q229264,Georges-Louis Leclerc de Buffon,4,France,France,4,3,1,8,8,0.5,0.5,4 / 8,4 / 8
http://www.wikidata.org/entity/Q22978201,Q22978201,François Vernes,3,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q22978322,Q22978322,Louise Brayer de Saint-Léon,3,French,French,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q23021886,Q23021886,François Louis Cizeron Rival,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q231674,Q231674,Marie Leszczyńska,5,,France | Polish,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q2326613,Q2326613,Yves-Marie André,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2343173,Q2343173,Barbara Urszula Dunin,5,Polish,Polish,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2355014,Q2355014,Étienne Aignan,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q235611,Q235611,Catherine Dachkov,2,Russian,Russian,5,1,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q2360959,Q2360959,Louis de Cormontaigne,4,France,France,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q2362791,Q2362791,Alexandre de Laborde (1773-1842),2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q2365456,Q2365456,Pierre de Robineau,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q236554,Q236554,Manon Roland,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2366784,Q2366784,Marie-Thérèse Figueur,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2368995,Q2368995,Jacques Cambry,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2373982,Q2373982,Sylvain Meinrad Xavier de Golbéry,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2375310,Q2375310,Albertine Necker de Saussure,6,France,France,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q23759004,Q23759004,Vincent Lombard de Langres,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q237740,Q237740,Wilhelmine de Bayreuth,3,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2377723,Q2377723,Jean-Baptiste Cousin de Grainville,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2380036,Q2380036,Jacques Hardion,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q23820309,Q23820309,Étienne Gosse,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q23846096,Q23846096,Alexandre de Ferrière,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q23901691,Q23901691,René-Pierre Nepveu de la Manouillère,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q2394665,Q2394665,Louise Anne de Bourbon,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24010946,Q24010946,Jean-Michel-Pascal Buhan,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24020380,Q24020380,Noël Aubin,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2402450,Q2402450,Antoine-Henri de Bérault-Bercastel,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24036615,Q24036615,Louis-Balthazar Néel,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2404425,Q2404425,Charles Collé,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q24046187,Q24046187,Joseph Pain,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24051737,Q24051737,Louis-Marin Henriquez,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24051762,Q24051762,François-Pierre-Auguste Léger,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24065432,Q24065432,Nicolas Cammaille-Saint-Aubin,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2407609,Q2407609,Alexandre de Tilly,4,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q2410766,Q2410766,Charles César Robin,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q2412021,Q2412021,Ivan Martynov,3,Russian,Russian,5,1,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q241422,Q241422,Jean Hermann,4,France,France,4,2,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q2415943,Q2415943,Vincent Campenon,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2418816,Q2418816,Jean-Jacques Barthélemy,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2421209,Q2421209,Charles-Hugues Le Febvre de Saint-Marc,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2423294,Q2423294,Marie-Pierre Fontaine,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q24238074,Q24238074,Jérôme Richard,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2428893,Q2428893,Pierre-Joseph Thoulier d'Olivet,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2450164,Q2450164,Noël-Antoine Pluche,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q24982149,Q24982149,Claude Godart d'Aucour,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2500310,Q2500310,Jean-François Ducis,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q25112405,Q25112405,Marie Élisabeth de La Fite,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q25391755,Q25391755,Hyacinthe Antoine Pessey,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q256147,Q256147,André Jullien,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2566534,Q2566534,Franciszka Urszula Wiśniowiecki,4,Polish,Polish,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2571635,Q2571635,Guillaume-Adolphe de Brunswick-Wolfenbüttel,5,,German | Germany,3,1,2,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2596242,Q2596242,Giovanni Battista Brocchi,7,Italian,Italian,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q2618388,Q2618388,Charles Louis Cadet de Gassicourt,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q26206171,Q26206171,Q26206171,2,Russian,Russian,5,1,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q262106,Q262106,Marie-Anne Lenormand,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q26214425,Q26214425,Pierre Abraham de La Bretonnière,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2627488,Q2627488,Claude-Étienne Savary,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2641456,Q2641456,Sophie de Condorcet,4,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q26421582,Q26421582,François-Germain La Fermière,5,,France | French | German,2,1,3,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q2642304,Q2642304,François Levaillant,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q264254,Q264254,Louise d'Épinay,3,,France | French,3,1,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q2665768,Q2665768,François Pouqueville,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q26681,Q26681,Charles Marie de La Condamine,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q268305,Q268305,Anna Laetitia Barbauld,3,British,British,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2684623,Q2684623,Joseph Michel Antoine Servan,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2698377,Q2698377,Joseph-Alphonse Esménard,3,,France | French | Italian,2,0,3,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q269865,Q269865,Marie-Thérèse Rodet Geoffrin,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q26997493,Q26997493,Anne-Adrien-Firmin Pillon-Duchemin,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q26997525,Q26997525,Antoine-Pierre Dutramblay,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q26997534,Q26997534,Guy-Marie Deplace,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q271278,Q271278,Jeanne de Valois-Saint-Rémy,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q2715980,Q2715980,Jean-Antoine Roucher,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2718795,Q2718795,Marc-Antoine Jullien de Paris,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2720200,Q2720200,Alexandre Jean Joseph Le Riche de La Popelinière,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q272119,Q272119,Étienne Bonnot de Condillac,4,France,France,4,3,1,7,8,0.5,0.5714,4 / 8,4 / 7
http://www.wikidata.org/entity/Q272725,Q272725,Mademoiselle Dumesnil,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q273009,Q273009,Charlotte-Sophie d'Oldenbourg,4,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2734012,Q2734012,Anne Claude de Caylus,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q2736087,Q2736087,Amédée-François Frézier,3,France,France,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2737006,Q2737006,Xavier de Maistre,4,Italian,Italian,3,2,1,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q273969,Q273969,William Jones,7,British,British,4,3,1,7,8,0.5,0.5714,4 / 8,4 / 7
http://www.wikidata.org/entity/Q274631,Q274631,Élie Fréron,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q27493854,Q27493854,Philippe-Jacques de Laroche,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q27509352,Q27509352,Charles-Jacques Saillant,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q27516744,Q27516744,Jacques Abalain,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q27516787,Q27516787,François Abgrall,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q27553678,Q27553678,Joseph-Marie Abgrall,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q27588364,Q27588364,Pierre Bergeras,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q275947,Q275947,Charlotte Aïssé,2,French,French,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q27652820,Q27652820,Claude de Loynes d'Autroche,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q276675,Q276675,Jean-Joseph Vadé,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q27764,Q27764,Louis Antoine de Saint-Just,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q278020,Q278020,Jean-Marie Collot d'Herbois,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q278505,Q278505,Bertrand Clauzel,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q27865932,Q27865932,Marie-Anne de Rathsamhausen,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q27868398,Q27868398,Jean Marion,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q27891795,Q27891795,Benoît Pelletier-Volméranges,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q2790172,Q2790172,Louis-Paul Abeille,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q27949286,Q27949286,Gabriel Abjean,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q279912,Q279912,Jacques-André Naigeon,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q27995422,Q27995422,Benoît Michel Decomberousse,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q28091746,Q28091746,Pierre-Fridolin Piet-Berton de Chambelle,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q2820884,Q2820884,Abbé de La Marre,5,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q28223008,Q28223008,Étienne Jondot,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q2825098,Q2825098,Adrien-Joseph Le Valois d'Orville,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q2825103,Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
